id;name;description;price;original_price;category;collection;stock;status;images;rating;reviews_count;variations;created_at;updated_at;specifications;cost_price
6af2f6f5-45eb-415a-b159-3bf1f7c92be2;Jaypee Luxura ;A premium, insulated casserole (hot box) set designed to keep food warm and fresh for several hours.;75000;;Storage;General;3;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773048590405-j5rzjbojrlh.jpeg""]";0;0;;2026-03-09 09:29:59.159204+00;2026-04-07 17:08:42.61178+00;;40424.63
0313a76e-1dd7-47d2-a8dd-12de46a5a54b;1.8L PC jug;A 1-liter (1000ml) PC jug is a durable, clear, and lightweight container designed for serving and storing beverages.;18000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773050361146-kful1fh8rdo.jpeg"",""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773050378858-czj0x51b58.jpeg""]";0;0;;2026-03-09 10:00:17.211602+00;2026-05-13 17:06:34.83803+00;;11401.82
962d93e7-4ead-4aba-ba8c-83546fc7e9cd;Silver Crest Infrared Cooker;A durable, stainless steel, or ceramic glass-top electric stove designed for fast, radiation-free cooking with all cookware types.;45000;;Appliances;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1776788188251-43gsrqsz8qa.jpeg""]";0;0;;2026-03-16 12:24:22.360314+00;2026-04-29 14:05:37.588845+00;;26966.98
436e7b87-77a5-4d8d-8cd2-7f30ed2e1a9a;Qasa 20L40blender ;A 2-liter, 500W blender and grinder combo designed for household efficiency, featuring a durable copper motor, stainless steel blades, and an unbreakable plastic jar;40000;;Appliances;General;4;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773666193320-o1o2zjyii28.jpeg""]";0;0;;2026-03-16 13:03:22.243061+00;2026-05-21 13:08:18.094692+00;;24892.6
2e4eb415-553c-43c6-b9a9-7681e712290c;15L food processor ;A high-capacity, heavy-duty kitchen appliance designed for large-batch food preparation, grinding, and pounding.;80000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773665335465-nouw9c5jxz.webp""]";0;0;;2026-03-16 12:48:59.714203+00;2026-03-16 12:48:59.949492+00;;67417.46
3ad32e2a-0f7e-4cec-9e95-ebd735228e99;20L Maxi Microwave;Cook, reheat, and defrost with ease using this 20-litre Maxi microwave. Compact yet powerful, it delivers even heating and quick results.;80000;;Appliances;General;5;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1769588836862-yy4w26vcvre.jpeg""]";0;0;;2026-01-28 08:27:30.304474+00;2026-05-11 09:02:26.933283+00;;66921.38
7a9bc8db-cdae-47bd-9a35-5fd23755f100;Chefwood cake mixer 5l;Chefwood cake mixers are popular, affordable kitchen appliances in Nigeria, designed for both home bakers and small business owners.;120000;;Appliances;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773738753560-2aj6acuwxru.jpeg""]";0;0;;2026-03-16 12:38:02.537482+00;2026-05-11 09:15:51.932746+00;;98533.21
75d25cbe-05ee-4a2a-ac4b-9b7d434e3a1c;vulcon Food warmers;A 4pcs designed to keep food hot, fresh, and aromatic for hours using high-grade, food-safe stainless steel interiors and durable plastic exteriors;60000;;Cookware;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773738787880-zwgssaw4zn.jpeg""]";0;0;;2026-03-16 12:05:31.904919+00;2026-04-09 13:46:51.074792+00;;36000
005db437-3a0f-43c8-9cfe-48063996408f;Jaypee Princeton;A premium, PUF-insulated food warmer designed for both stylish serving and long-lasting heat retention.;85000;;Storage;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773737535464-dc153afesj9.jpeg""]";0;0;;2026-03-17 08:52:22.809278+00;2026-03-17 08:52:23.178685+00;;49753.4
98f84a74-a7fd-43e8-8b57-911d7f104e38;Jaypee Regalia Food Warmer ;A premium, PUF-insulated food warmer designed for both stylish serving and long-lasting heat retention.;75000;;Storage;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773737127998-0a7wxj47ye1l.jpeg"",""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773737139730-qow0svsda7j.jpeg""]";0;0;;2026-03-17 08:45:45.163885+00;2026-04-09 13:45:54.442886+00;;46643.81
2f7b91cc-7a12-49cc-bcaa-5ab0097f72ce;6pcs Colander Set;A versatile set of colanders perfect for washing, draining, and straining vegetables, fruits, pasta, and more. Durable, lightweight, and designed for easy handling and storage.;27000;;Utensils;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1769596291634-c5che1opbap.jpeg""]";0;0;;2026-01-28 10:31:41.399863+00;2026-05-13 17:02:56.344598+00;;13042.99
dce4428c-5757-4393-a48e-75196c1357c1;Vicalina 3L whistling kettle;The Vicalina 3L Whistling Kettle is a durable, stovetop tea kettle designed for fast heating and safety, constructed from food-grade stainless steel with a heat-resistant handle.;33000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773670679770-3d2n403noes.jpeg""]";0;0;;2026-03-16 14:06:20.241705+00;2026-05-13 17:02:57.131549+00;;22818.22
6e1cb195-a943-4587-a5e5-cfdbaa87cf15;Drain Storage Basket;A versatile kitchen tool designed with perforations to quickly drain liquids from food or act as a sink strainer to catch debris.;4000;;Utensils;General;13;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1776788467504-uuedfqh6b3.jpeg""]";0;0;;2026-03-17 09:20:47.042228+00;2026-05-13 17:02:58.072017+00;;2798.63
a6690595-fede-46a4-81ac-0c29bf9831e3;Small Foam;This is used for cleaning;100;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1772825522773-gqx67co0ozr.jpg""]";0;0;"[""small""]";2026-03-06 19:32:20.083954+00;2026-04-07 13:34:43.496934+00;;30
3f9ab9f0-5161-4a4f-8f4a-a3797b6df22a;12L  Airfryer Kenwood ;The 12L Kenwood Air Fryer is an extra-large capacity digital kitchen appliance (often 1500W-3500W) designed for healthy, low-oil cooking using rapid air circulation;80000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773738733155-ba9swwfa6bm.jpeg""]";0;0;;2026-03-16 12:41:32.557954+00;2026-04-07 16:31:20.477275+00;;57045.54
c6bce0d1-b287-4ae8-bb31-e56aff0c20da;30cm SMP Non-Stick Frying Pan;A durable, high-quality aluminum cookware piece, often found in sets, designed for easy food release and efficient, even cooking;20000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773741441472-nbfao45vjoq.jpeg""]";0;0;;2026-03-17 09:57:29.293903+00;2026-03-17 09:57:29.583706+00;;10751.58
dc4b7469-0f4c-4f7d-b9ca-66523e42f44d;8 in 1 Bardefu Blender;Powerful and spacious blender perfect for blending smoothies, soups, sauces, and more. Designed for efficient performance and smooth results, it’s durable & easy to use.;65000;;Appliances;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1769596818078-ddkopzd1c09.jpeg""]";0;0;;2026-01-28 10:40:39.360795+00;2026-05-21 14:08:52.864027+00;;46692.88
c3943538-5015-43ab-9f65-8d99601bc6c2;Chopping Board;A durable, flat surface used for slicing, chopping, dicing, and prepping food while protecting countertops.;10000;;Utensils;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773839440139-d54d04tvkz.jpeg""]";0;0;;2026-03-18 13:11:03.413557+00;2026-04-16 14:42:48.935239+00;;4146.12
0a421a0a-97f3-4ecc-a2dc-33dcc3fa2fb0;Coto- Coto Aluminium pot set;A durable, high-quality, and heavy-duty cookware set, often featuring a shiny finish, designed for efficient heat distribution;65000;;Cookware;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773742173411-c1u499hg7e.jpeg""]";0;0;;2026-03-17 10:09:46.935355+00;2026-04-09 09:02:26.730295+00;;49753.4
6447d45d-58c6-49d3-8dd1-4ed2aa1db2ff;Marble tray;A flat, shallow container with raised edges used for carrying, serving, or presenting food items, often arranged for aesthetic appeal;15000;;Cookware;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773839253439-ojro0ngn6g8.jpeg""]";0;0;;2026-03-18 13:07:41.534307+00;2026-03-18 13:07:41.749623+00;;10365.29
36cde9b3-c0fa-44aa-8c0c-85ffe41222b5;Donnor Clay non stick pot set;A durable, European-standard aluminum cookware collection, often featuring 6–18 pieces with a 6-layer, PFOA/PFOS-free granite coating;165000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773840896455-az54i7l2d2.jpeg""]";0;0;;2026-03-18 13:35:03.530843+00;2026-04-07 17:43:23.641684+00;;139931.43
bae0f5bc-b69e-4dd7-8500-24e2d69fc205;Big Spoon Rack;A kitchen accessory designed to keep countertops clean by holding utensils like ladles, spatulas, and serving spoons.;25000;;Utensils;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775662689047-f80xz2u6z4j.jpeg""]";0;0;;2026-03-18 14:07:58.662451+00;2026-04-09 15:31:42.877438+00;;15547.94
8f643fbc-b141-4c63-9dbf-f366c1bfed82;5L plastic Dispenser ;A versatile 5-liter (approx. 1.3-gallon) capacity container designed for serving cold beverages, such as juices, iced tea, water, or cocktails;40000;;Storage;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773843322253-0wjexh6de5uh.jpeg""]";0;0;;2026-03-18 14:15:28.431831+00;2026-04-28 16:18:42.671193+00;;29022.81
4ac6c449-d20e-4132-b821-b97276c5ba41;Granite Frypan;A type of non-stick cookware featuring an aluminum or steel core coated with a specialized, mineral-based, non-stick surface, designed to mimic the heat-retention properties of cooking on hot stone. ;70000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773841627891-oxke2at0k7.webp""]";0;0;;2026-03-18 13:47:14.573357+00;2026-04-21 10:59:45.171044+00;;46643.81
b892b15d-7f9b-4d3c-9ee7-7cd31addc34b;Small Spoon Rack;A kitchen accessory designed to keep countertops clean by holding utensils like ladles, spatulas, and serving spoons.;15000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775644258309-gniq46wbymc.jpeg""]";0;0;;2026-03-18 14:10:15.949848+00;2026-04-08 10:31:04.515282+00;;9328.76
84cc1fe0-a6ee-432f-9d7b-995c3ce58abc;OSFE Granite Pot Set;A durable, non-stick aluminum cookware featuring a PFOA-free granite coating, designed for healthy, low-fat cooking and even heat distribution.;160000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773840282065-ir1u59p66ki.jpeg""]";0;0;;2026-03-18 13:24:46.898125+00;2026-04-28 16:05:06.623229+00;;134748.78
fb1621a2-8d37-4c53-8830-b66e3ef33437;3in1 Serving Dish set;A luxurious, high-end buffet serving set designed for serving often featuring gold or silver crown-shaped accents.;80000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773843691337-wk0k1jba2cq.jpeg""]";0;0;;2026-03-18 14:21:14.401638+00;2026-04-09 15:31:40.384886+00;;51826.45
bb41b5f3-2d95-4218-9596-991ea7636e83;Storage Container with Cover;A designed to maximize space and serv dishes, typically featuring durable, corrosion-resistant materials like high-quality plastic. ;28000;;Cookware;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773842107368-160r1cc71zo.jpeg""]";0;0;;2026-03-18 13:55:13.026733+00;2026-04-09 13:44:35.188966+00;;18657.52
3f76e4f7-7098-49b4-9acd-4404032f9a64;Ukeen Ceramic Pot set;A high-quality, non-stick, and toxin-free cookware, often designed in Germany and designed to offer a modern aesthetic for healthy, everyday cooking.;190000;;Cookware;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773840084619-3fm76ybp0m6.jpeg""]";0;0;;2026-03-18 13:21:29.809204+00;2026-04-27 11:40:40.29393+00;;165844.66
252339ad-97d4-43e8-83ab-988533447ea7;Portable Fruit Juicer;A smart portable juicer for blending and juicing friuts;15000;;Appliances;General;6;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1776779057916-0fr8z4duxtti.jpeg""]";0;0;;2026-04-21 13:44:24.372192+00;2026-04-28 10:48:22.737661+00;;8680.73
5664941d-f5cc-4e85-af5d-203cffb871ed;3 in 1 serving Tray;A flat, shallow container with raised edges used for carrying, serving, or presenting food items, often arranged for aesthetic appeal.;25000;;Utensils;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773839787730-jcmvhs1pmek.jpeg""]";0;0;;2026-03-18 13:16:33.630652+00;2026-03-29 16:25:11.723083+00;;15547.94
935a5a5f-9a57-45bf-837e-0b5d5ebfa4e2;Deep  Wok Frypan Black Small;wok pan is a versatile, conical-shaped cooking vessel with high, sloping sides designed for rapid heat distribution, stirring, and tossing food;25000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773838666094-jtll6jifzn.jpeg""]";0;0;;2026-03-18 12:57:51.289822+00;2026-04-23 09:11:50.925933+00;;15547.94
46314d1e-95b1-4f37-8722-0dd43381620a;Decanter set of 7pcs;A curated collection consisting of a glass or crystal vessel with a stopper and matching glasses, designed for serving wine ;40000;;Storage;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773843996608-5u137tz352c.jpeg""]";0;0;;2026-03-18 14:26:45.045661+00;2026-04-09 15:31:42.548202+00;;25913.23
60152956-71df-4c02-bc1a-275823d6ed21;Big Full Silicone spoon ;A durable, heat-resistant, and non-stick kitchen utensil designed for stirring, mixing, and serving.;35000;;Cutlery;General;7;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1774867437497-mdxzgux9ah.jpeg""]";0;0;;2026-03-30 10:44:02.361349+00;2026-05-19 08:42:32.155363+00;;22691.17
c777362b-0237-448b-80f1-47333bfa8878;Pinacle 10L airfryer oven ;A high-capacity, 2-in-1 kitchen appliance designed for family-sized meals, featuring rapid air technology for up to 80% less-fat cooking.;100000;;Cookware;General;3;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775653892110-g20dv0fw1i5.jpeg""]";0;0;;2026-03-18 15:53:21.303622+00;2026-04-08 13:11:37.744721+00;;72633.37
bce051e5-1bb4-453c-afea-5cd736ce83d6;6pcs Spoons set;A utensil consisting of a shallow, typically oval or round bowl attached to a handle, designed for eating, stirring, measuring, and serving food.;1500;;Cookware;General;12;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775724661206-iuaso3zksv.jpeg"",""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775724668150-79tvtc1jq.jpeg""]";0;0;;2026-03-30 08:37:25.847432+00;2026-05-07 13:32:35.466304+00;;950.15
e41ea382-55ed-47a2-9f04-b431e4e5f60d;24pcs Falari Cultery Set ;24-piece gold cutlery set. Crafted from high-quality stainless steel and coated in a luxurious gold finish, it combines elegance, durability, and modern aesthetics.;40000;;Cookware;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775662197244-i9y4dbe30w.jpeg""]";0;0;;2026-03-30 08:56:59.213045+00;2026-04-20 08:18:27.58035+00;;27986.29
f070a039-e408-4a29-bac5-1ebae896cf96;8 in 1 Bardefu blender 5082;A powerful 8-in-1, 9500W heavy-duty, multipurpose blender designed for home and commercial use.;70000;;Appliances;General;5;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1774869451675-i57c8utmn6i.jpg""]";0;0;;2026-03-30 11:10:07.228141+00;2026-04-09 11:27:10.278223+00;;59144.32
ad32f4e9-e48f-44bb-a3de-44c2a33a3ec9;Dzire Z5116 Granite  pot set ;A 6 pieces pot set ;80000;;Cookware;General;4;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1774866818497-v3j6y0pdu1m.jpeg"",""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1774866824619-k6202d8yqsl.jpeg""]";0;0;;2026-03-30 10:33:47.671167+00;2026-04-23 16:06:10.257032+00;;67042.09
f252588f-9c4b-4e98-ab01-e9f8f1ebb915;14pcs SMP Non-Stick Pot;A complete cookware set designed for convenient and efficient cooking.;90000;;Cookware;General;3;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775655109040-o6s43c7kk99.jpeg""]";0;0;;2026-01-28 10:54:28.793423+00;2026-05-07 14:03:04.176351+00;;60181.94
c050f0a2-bd32-44fc-8525-d88e3f7be852;Fruit Rack;Neat and stylish multipurpose rack. Perfect for storing fruits, vegetables, and kitchen essentials while allowing proper airflow to keep items fresh. Practical, durable, and great for everyday use.;25000;;Cookware;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775734246699-2ubfeu90ou.jpeg""]";0;0;;2026-03-30 08:42:35.871734+00;2026-04-15 11:47:00.188253+00;;15547.94
426e110d-3dfa-490d-b92e-38b4ad4f317d;Crownstar Shawarma panini grill; A 4-slice, 2000W electric maker designed for快速 toasting and grilling sandwiches, wraps, and vegetables;55000;;Appliances;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1774862848009-3up1w5l15wp.jpeg""]";0;0;;2026-03-30 09:27:37.410886+00;2026-04-23 09:19:14.259495+00;;36099.59
a49789dc-f2b4-4c38-bef3-e06e2afca011;UCC Life ceramic pot set;A premium, non-stick, and eco-friendly cookware designed for healthy cooking.;165000;;Cookware;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1774867038557-cgpry3zpl6g.jpeg""]";0;0;;2026-03-30 10:37:28.678158+00;2026-03-30 10:37:28.909512+00;;134084.18
42defb50-33a6-42b6-8a11-1eec92d3db0e;Philip Solar Iron;Philip solar iron;15000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1776786153907-0klcbuv444gd.jpeg""]";0;0;;2026-04-21 15:03:52.255845+00;2026-05-14 12:53:18.381801+00;;10723.26
fde511bf-b43e-49e0-81fb-67f23b3f933a;Eurosonic Double door Airfryer ;A high-capacity  (12L total) digital appliance designed for versatile, oil-free cooking.;115000;;Appliances;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775639248107-xycdi0tk1y.jpeg""]";0;0;;2026-03-30 11:16:19.661569+00;2026-04-27 11:13:10.898021+00;;98573.86
4a55b254-672f-48ba-a6ad-56d3a1d8e2a6;Qasa 20L microwave with grill;A compact kitchen appliance designed for rapid heating, defrosting, and grilling.;120000;;Appliances;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1774868387948-w5fp1juvse.jpeg""]";0;0;;2026-03-30 10:59:59.098855+00;2026-03-30 10:59:59.412625+00;;89235.29
2f06ae1b-e506-4e56-b92a-ca3bac9c1b00;Steamer Pots;This 30cm Steamer Pots are perfect for steaming vegetables, moi-moi, fish, and dumplings, preserving nutrients and flavor.;40000;;Cookware;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1770905821748-sfcxxfnfm9q.jpeg""]";0;0;;2026-02-12 14:17:24.268782+00;2026-04-28 10:48:22.737661+00;;24206.62
32141c3c-eb67-40c0-b72d-40a896db4c90;3in1 Kenwood breakfast maker;A compact, multifunctional appliance designed to prepare full breakfasts, including toasting, frying, and brewing coffee, within one small footprint;55000;;Appliances;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1774868214256-3dk03z1pbrx.jpeg""]";0;0;;2026-03-30 10:57:02.058389+00;2026-04-09 15:31:45.515102+00;;39429.55
9f49d6ff-5a21-4221-a82d-2826f52d1f5e;16pcs Dinner Set Marble Blue;16pcs Dinner Set Marble Purple;60000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775663483946-kh88ir6daxo.jpeg""]";0;0;;2026-04-07 17:33:02.244023+00;2026-04-08 15:51:31.675539+00;;46643.81
a883d953-f637-43b9-8cb4-bbabb37a2c17;16pcs Dinner Set Black With Gold Rim;16pcs Dinner Set Black With Gold Rim;60000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775660458335-qblhndut5b.jpeg""]";0;0;;2026-04-07 17:35:43.536773+00;2026-04-14 08:19:43.979154+00;;46643.81
e6145e08-3c8d-4c0a-8108-5af6d73b3810;Pressure pot Eurosonic 12L ;A high-capacity, durable aluminium pressure pot designed for fast, energy-efficient cooking.;50000;;Cookware;General;3;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775661998803-xwr5f2mpzid.jpeg""]";0;0;;2026-03-30 12:09:28.077509+00;2026-04-08 15:26:51.54644+00;;31128.59
77e23a67-4f4c-4793-a8bb-327ccd6df4b2;Spice grinder;A specialized kitchen appliance or tool used to pulverize whole, dry spices (such as peppercorns, cumin, and cinnamon) into a fine powder or coarse grind, enhancing flavor compared to pre-ground options.;15000;;Appliances;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1774871995762-gpzoazjo08h.jpeg""]";0;0;;2026-03-30 12:00:08.292823+00;2026-04-09 15:31:41.214093+00;;7263.34
535993b6-44c4-4a4e-81c4-95074235cd6c; 2-slice sandwich maker;The 2-slice sandwich maker (specifically model ES-8006) is a compact, 750W electric toaster designed for quick, 5-minute meals.(Eurosonic and pyramid);17000;;Cookware;General;9;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773659995603-cj4qgddmncn.webp""]";0;0;;2026-03-16 11:20:19.241059+00;2026-05-21 14:04:54.134872+00;;11409.11
7b6dcdb9-536c-4eb2-8bfc-4129fb703b7f;Small Tray;Small Tray;12000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775660313749-5u2w7ll2yse.jpeg""]";0;0;;2026-04-07 17:38:00.917669+00;2026-04-08 14:58:52.865142+00;;7255.7
cb8dd565-202b-494c-a8ac-ec7e08a78d3d;Granite Frypan 30cm ;Granite Frypan 30cm ;30000;;Cookware;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775663221372-fb335d6rnmi.jpeg""]";0;0;;2026-04-07 17:47:01.792143+00;2026-04-21 11:01:08.115614+00;;20000
ee6d0d7a-c57f-4fc3-aee9-6f9220a2c2f1;Pressure pot Kinelco 9.5L ;A high-capacity, heavy-duty aluminum alloy cooker designed for fast, nutrient-retaining cooking.;45000;;Cookware;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775661931609-msbkhvuwjhs.jpeg""]";0;0;;2026-03-30 12:06:50.780438+00;2026-04-08 15:25:45.125751+00;;29053.35
797903de-6c00-4448-b1d6-c0ebb69b8aad;32pcs porcelain dinner plate sets Green;32 pieces porcelain dinner plate sets Green;150000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775660247513-ssilvg75ds.jpeg""]";0;0;;2026-04-07 17:31:36.201626+00;2026-04-09 11:23:58.129093+00;;114018.2
0dacc5c5-77b3-4e04-b01d-fb7adb41ffeb;16PCS DINNER SET NUDE COLOR;16PCS DINNER SET NUDE COLOR;45000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775661225555-gqaofcu141a.jpeg""]";0;0;;2026-04-07 15:43:42.571359+00;2026-04-20 08:18:27.350845+00;;27500
6a983d66-c1f6-4b8f-abae-ff5c8fe4d5e6;32pcs porcelain dinner plate sets Gold & White;Luxurious 32-piece porcelain dinner set with gold rims crafted with elegance, durability, and a timeless finish. Best for upscale dining.;150000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775660285668-dqu3gbuabds.jpeg""]";0;0;;2026-04-07 17:24:18.868458+00;2026-04-09 11:24:29.742239+00;;116091.26
fab50b0e-b55a-483e-85a5-3c35f42670e4;5L Pyramid cake mixer;A versatile, budget-friendly stand mixer designed for home baking, featuring a 4-litre stainless steel rotating bowl and a 5-speed motor with a turbo switch.;60000;;Cookware;General;3;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775662113950-35djubd413l.jpeg""]";0;0;;2026-03-30 11:57:40.114337+00;2026-04-09 11:26:03.464104+00;;48768.12
92d659bc-e5f7-4947-ad00-70755821a382;16pcs Dinner Set Marble white and Black;16pcs Dinner Set Marble white and Black;60000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775661139417-ky75xqhslhh.jpeg""]";0;0;;2026-04-07 17:26:53.855766+00;2026-04-08 15:12:34.616397+00;;44570.75
9a34e3c0-b76b-4d11-984a-eec16741c2f7;Table Mat ;A medium, individual covering placed on a dining table under plates, bowls, or hot dishes.;4000;;Cutlery;General;11;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775638683763-38dj1sa6zip.jpeg"",""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775638707962-v4rd6z3xgjj.jpeg"",""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775638795957-g8gku99j49s.jpeg"",""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775638814371-5y8v2tak12o.jpeg""]";0;0;;2026-03-07 15:23:25.701817+00;2026-05-13 17:02:56.85878+00;;2280.36
333e2d39-13fe-40f0-a287-712c7ccb8b6c;16PCS DINNER SET BLUE;16PCS DINNER SET BLUE;45000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775643614267-2vs2in95ht.jpeg""]";0;0;;2026-04-07 16:27:52.680271+00;2026-04-27 11:24:09.98033+00;;29000
